Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC
9,"M. Vavra, I. Potočňák, E. Čižmár, M. Kajňaková, M. Dušek, H. Schmidt, M. Ozerov, S.A. Zvyagin, L. Dlháň, R. Boča","Low-dimensional compounds containing cyanido groups. XXI. Crystal structure, spectroscopic, thermal and magnetic properties of two polymorphous modifications of [Cu(men)<inf>2</inf>Pt(CN)<inf>4</inf>]<inf>n</inf> complex (men = N-methyl-1,2-diaminoethane)",2011,"Polyhedron","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78651387220&doi=10.1016%2fj.poly.2010.10.009&partnerID=40&md5=223a13eaf8e069576076a3e9d20633f3","",184,"2016-12-21","Article","10.1016/j.poly.2010.10.009","","",30,2,269,278,9
31,"J. Marešová, M. Pipíška, M. Rozložník, M. Horník, L. Remenárová, J. Augustín","Cobalt and strontium sorption by moss biosorbent: Modeling of single and binary metal systems",2011,"Desalination","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78649674045&doi=10.1016%2fj.desal.2010.08.014&partnerID=40&md5=099d9f96392248726b2ed5f01717f50d","",185,"2016-12-21","Article","10.1016/j.desal.2010.08.014","","",266,1,134,141,31
3,"T. Ďurčeková, J. Mocák, K. Boronová, J. Balla","Effect of the statin therapy on biochemical laboratory tests-A chemometrics study",2011,"Journal of Pharmaceutical and Biomedical Analysis","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77957018012&doi=10.1016%2fj.jpba.2010.07.047&partnerID=40&md5=7a704676b1b7ade15814297c8d476f37","",186,"2016-12-21","Article","10.1016/j.jpba.2010.07.047","","",54,1,141,147,3
2,"P. Nemeček, J. Mocak, J. Lehotay, K. Waisser","Prediction of HPLC retention factor of potential antituberculotics by QSRR",2011,"Journal of Liquid Chromatography and Related Technologies","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79551666585&doi=10.1080%2f10826076.2011.545747&partnerID=40&md5=dc11e077248d23cf630aa859044a5090","",187,"2016-12-21","Article","10.1080/10826076.2011.545747","","",34,3,168,181,2
7,"T. Maliar, J. Drobná, J. Kraic, M. Maliarová, J. Jurovatá","Proteinase inhibition and antioxidant activity of selected forage crops",2011,"Biologia","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650486009&doi=10.2478%2fs11756-010-0149-9&partnerID=40&md5=8fad4a8cac489052591db8d9b24c7fb6","",188,"2016-12-21","Article","10.2478/s11756-010-0149-9","","",66,1,96,103,7
3,"L. Rabara, M. Aranyosiova, D. Velic","Thiolated cyclodextrin self-assembled monolayer-like characterized with secondary ion mass spectrometry",2011,"Applied Surface Science","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650289995&doi=10.1016%2fj.apsusc.2010.09.020&partnerID=40&md5=f757edf0728395aedb6aa5d56f652130","",189,"2016-12-21","Article","10.1016/j.apsusc.2010.09.020","","",257,6,1886,1892,3
0,"L. Huraj","Toward a unique person identifier model in the Slovak Republic",2010,"WSEAS Transactions on Computers","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79954594767&partnerID=40&md5=2f770e99e7c6be88e32697f0ea4676a9","",190,"2016-12-21","Article","","","",9,12,1415,1424,0
3,"L. Huraj, V. Siládi, J. Siláči","Design and performance evaluation of snow cover computing on GPUs",2010,"International Conference on Computers - Proceedings","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79958746586&partnerID=40&md5=dc76de49ea5b736c8ed18d2e035789a3","",191,"2016-12-21","Conference Paper","","","",1,0,674,677,3
2,"D. Borosova, A. Manova, J. Mocak, E. Beinrohr","Determination of nickel in hair samples by graphite furnace atomic absorption spectrometry and flow-through stripping chronopotentiometry",2010,"Analytical Methods","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650366894&doi=10.1039%2fc0ay00007h&partnerID=40&md5=a414268393ba14c94bbae4f9982dc559","",192,"2016-12-21","Article","10.1039/c0ay00007h","","",2,12,1913,1917,2
29,"R. Boča, R. Herchel","Antisymmetric exchange in polynuclear metal complexes",2010,"Coordination Chemistry Reviews","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77957900979&doi=10.1016%2fj.ccr.2010.06.012&partnerID=40&md5=19030078d4a929dac8e7badad2d32212","",193,"2016-12-21","Review","10.1016/j.ccr.2010.06.012","","",254,23,2973,3025,29
37,"J. Viskupicova, M. Danihelova, M. Ondrejovic, T. Liptaj, E. Sturdik","Lipophilic rutin derivatives for antioxidant protection of oil-based foods",2010,"Food Chemistry","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77952581454&doi=10.1016%2fj.foodchem.2010.03.125&partnerID=40&md5=12745226cf5d69e6380fd6e6c6272db0","",194,"2016-12-21","Article","10.1016/j.foodchem.2010.03.125","","",123,1,45,50,37
6,"L. Huraj, V. Siládi, J. Siláči","Comparison of design and performance of snow cover computing on GPUs and multi-core processors",2010,"WSEAS Transactions on Information Science and Applications","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77958459423&partnerID=40&md5=d8bd6163190be100d517d76c81398626","",195,"2016-12-21","Article","","","",7,10,1284,1294,6
0,"V. Mrázová, J. Mocák, A. Bednárová, J. Balla","Comparison of IFCC and NGSP methods for determination of glycated haemoglobin using advanced regression techniques",2010,"Central European Journal of Chemistry","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77957932318&doi=10.2478%2fs11532-010-0096-x&partnerID=40&md5=3e76e6cfe985e24fde20f04e42c2f003","",196,"2016-12-21","Article","10.2478/s11532-010-0096-x","","",8,6,1216,1222,0
3,"A. Trnka","Market basket analysis with data mining methods: Six sigma methodology improvement",2010,"ICNIT 2010 - 2010 International Conference on Networking and Information Technology","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955621866&doi=10.1109%2fICNIT.2010.5508476&partnerID=40&md5=40d21036094a2724fb5949d646eaff1d","",197,"2016-12-21","Conference Paper","10.1109/ICNIT.2010.5508476","","",0,0,446,450,3
30,"I. Šalitroš, J. Pavlik, R. Boča, O. Fuhr, C. Rajadurai, M. Ruben","Supramolecular lattice-solvent control of iron(ii) spin transition parameters",2010,"CrystEngComm","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954910379&doi=10.1039%2fc002082f&partnerID=40&md5=713463dd96960a619f28967d1d8bdbbe","",198,"2016-12-21","Article","10.1039/c002082f","","",12,8,2361,2368,30
58,"Z. Puterová, A. Krutošíková, D. Véghc","Gewald reaction: Synthesis, properties and applications of substituted 2-aminothiophenes",2010,"Arkivoc","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79959423550&partnerID=40&md5=e8799a3603af236f332cc2761e6a62af","",199,"2016-12-21","Review","","","",2010,1,209,246,58
3,"D. Tarabová, J. Titiš, N. Prónayová, A. Gatial, A. Krutošíková","A study of [1]benzofuro[3,2-c]pyridine derivatives",2010,"Arkivoc","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955593645&partnerID=40&md5=2c7332ef53c99b2b26f3c8579511b22b","",200,"2016-12-21","Article","","","",2010,9,269,281,3
6,"A. Godány, K. Majzlová, V. Horváthová, B. Vidová, Š. Janeček","Tyrosine 39 of GH13 α-amylase from Thermococcus hydrothermalis contributes to its thermostability",2010,"Biologia","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77951753263&doi=10.2478%2fs11756-010-0030-x&partnerID=40&md5=46397e24daefb5122e2e76e47fca5324","",201,"2016-12-21","Article","10.2478/s11756-010-0030-x","","",65,3,408,415,6
2,"D. Dvončová, M. Havrlentová, A. Hlinková, P. Hozlár","Effect of fertilization and variety on the β-glucan content in the grain of oats",2010,"Zywnosc. Nauka. Technologia. Jakosc/Food. Science Technology. Quality","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956914540&partnerID=40&md5=21306734da42cf9171ea2aa103dc0f27","",202,"2016-12-21","Article","","","",17,3,108,116,2
6,"L. Lajdová, E. Jóna, J. Miklovič, P. Segl'a, L. Kvasnicová, S. Šnircová, R. Janík, S.C. Mojumdar","Thermal properties of solid complexes with biologically important heterocyclic ligands: Part II. Stoichiometry of thermal decomposition and infrared spectra of thiocyanatocobalt(II) complexes with furopyridine and furopyridine derivatives",2010,"Journal of Thermal Analysis and Calorimetry","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954886866&doi=10.1007%2fs10973-010-0684-1&partnerID=40&md5=883dc022ac15392a942d41bdff706182","",203,"2016-12-21","Conference Paper","10.1007/s10973-010-0684-1","","",100,3,857,860,6
2,"A. Chochorek, A. Bobrowski, Z. Kiralyova, J. Mocak","ICP-OES determination of select metals in surface water - A metrological study",2010,"Polish Journal of Environmental Studies","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77952561093&partnerID=40&md5=767251bf9e92c84773cfdd6f505c68ea","",204,"2016-12-21","Article","","","",19,1,59,64,2
47,"J. Titiş, R. Boça","Magnetostructural D correlation in Nickel(II) complexes: Reinvestigation of the zero-field splitting",2010,"Inorganic Chemistry","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77951563298&doi=10.1021%2fic902569z&partnerID=40&md5=658057cac73794619714ec948a4e30fc","",205,"2016-12-21","Article","10.1021/ic902569z","","",49,9,3971,3973,47
12,"M. Pipíška, M. Horník, L. Remenárová, J. Augustín, J. Lesný","Biosorption of cadmium, cobalt and zinc by moss rhytidiadelphus squarrosus in the single and binary component systems",2010,"Acta Chimica Slovenica","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77949670907&partnerID=40&md5=2002708bfc3f74b598e257105e772021","",206,"2016-12-21","Article","","","",57,1,163,172,12
11,"V.V. Semenaka, O.V. Nesterova, V.N. Kokozay, R.I. Zybatyuk, O.V. Shishkin, R. Boca, C.J. Gómez-García, J.M. Clemente-Juan, J. Jezierska","Structural and magnetic studies of tetranuclear heterometallic M/Cr (M = Co, Mn) complexes self-assembled from zerovalent cobalt or manganese, Reineckes salt and diethanolamine",2010,"Polyhedron","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-76749093972&doi=10.1016%2fj.poly.2009.12.032&partnerID=40&md5=eb5c5b39b9a09168d2fa3f1dc7493cbb","",207,"2016-12-21","Article","10.1016/j.poly.2009.12.032","","",29,4,1326,1336,11
2,"T. Durcekova, J. Mocak, J. Lehotay, J. Čižmárik, K. Boronova","Chemometrical study of the anaesthetical activity of alkoxyphenylcarbamic acid esters",2010,"Pharmazie","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77949411796&doi=10.1691%2fph.2010.9691&partnerID=40&md5=dab29eb65665120ae13a6d8af41bb992","",208,"2016-12-21","Article","10.1691/ph.2010.9691","","",65,3,169,174,2
8,"R. Boa, I. Alitro, J. Koíek, J. Linares, J. Monco, F. Renz","Spin crossover in a heptanuclear mixed-valence iron complex",2010,"Dalton Transactions","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77149135257&doi=10.1039%2fb919120h&partnerID=40&md5=98b5577f855aec56a1b678c4b2293e0f","",209,"2016-12-21","Article","10.1039/b919120h","","",39,9,2198,2200,8
10,"V.V. Semenaka, O.V. Nesterova, V.N. Kokozay, R.I. Zybatyuk, O.V. Shishkin, R. Boa, D.V. Shevchenko, P. Huang, S. Styring","Direct synthesis of an heterometallic {Mn II 3Cr III 4} wheel by decomposition of Reineckes salt",2010,"Dalton Transactions","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77149123949&doi=10.1039%2fb920375c&partnerID=40&md5=171c83da542718056c6d5d5e44ada92a","",210,"2016-12-21","Article","10.1039/b920375c","","",39,9,2344,2349,10
15,"M. Lácová, R. Gašparová, P. Koiš, A. Boháč, H.M. El-Shaaer","A facile route to phenyl, phenylsulfanyl and phenylselanyl substituted pyrano[3,2-c]chromenes",2010,"Tetrahedron","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-73649134691&doi=10.1016%2fj.tet.2009.11.057&partnerID=40&md5=3eb869729fc3ff9e82af9245603d82e5","",211,"2016-12-21","Article","10.1016/j.tet.2009.11.057","","",66,6,1410,1419,15
9,"A. Jedinak, M. Valachova, T. Maliar, E. Šturdik","Antiprotease activity of selected Slovak medicinal plants",2010,"Pharmazie","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-76149138023&doi=10.1691%2fph.2010.9668&partnerID=40&md5=690093127686df7d82db0d3e59329c6d","",212,"2016-12-21","Article","10.1691/ph.2010.9668","","",65,2,137,140,9
25,"B. Papánková, R. Boča, L. Dlháň, I. Nemec, J. Titiš, I. Svoboda, H. Fuess","Magneto-structural relationships for a mononuclear Co(II) complex with large zero-field splitting",2010,"Inorganica Chimica Acta","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70450222918&doi=10.1016%2fj.ica.2009.09.028&partnerID=40&md5=a4802fedf585e4f58ca58543e65066f0","",213,"2016-12-21","Article","10.1016/j.ica.2009.09.028","","",363,1,147,156,25
0,"Z. Puterová, A. Krutošíková","Substituted 2-aminothiophenes: Synthesis, properties and applications",2010,"Heterocyclic Compounds: Synthesis, Properties and Applications","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84892278406&partnerID=40&md5=e5e75a50bbad191dddcdd9379c673d55","",214,"2016-12-21","Book Chapter","","","",0,0,1,46,0
6,"L. Kováciková, R. Gašparová, A. Bohác, M. Durana, M. Lácováa","Synthesis of 3-phenyl-2H,5H-pyrano[3,2-c]chromen-2-one derivatives and their antineoplastic activity",2010,"Arkivoc","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77958593213&partnerID=40&md5=56b16928a69fba0ab63dc330dcc457d9","",215,"2016-12-21","Article","","","",2010,11,188,203,6
4,"D. Mikulíková, S. Masár, V. Horváthová, J. Kraic","Stability of quality traits in winter wheat cultivars",2009,"Czech Journal of Food Sciences","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-74549116414&partnerID=40&md5=5f4cf9fe980d89fa49d58fd57c8b08a8","",216,"2016-12-21","Article","","","",27,6,403,417,4
13,"M. Gabriško, S. Janeček","Looking for the ancestry of the heavy-chain subunits of heteromeric amino acid transporters rBAT and 4F2hc within the GH13 α-amylase family",2009,"FEBS Journal","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-71949101795&doi=10.1111%2fj.1742-4658.2009.07434.x&partnerID=40&md5=2e8c0e92e04739726b16104889c5da5b","",217,"2016-12-21","Article","10.1111/j.1742-4658.2009.07434.x","","",276,24,7265,7278,13
5,"K. Šnuderl, J. Mocak, D. Brodnjak-Vončina, B. Sedláčková","Classification of white varietal wines using chemical analysis and sensorial evaluations",2009,"Acta Chimica Slovenica","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-74849136120&partnerID=40&md5=19f80ad9727df4e0fff4aa1587d65825","",218,"2016-12-21","Article","","","",56,4,765,772,5
6,"M. Palcut, L. Rábara","Host-guest interactions of coumarin 6 with β-cyclodextrin in polar solvents",2009,"Acta Chimica Slovenica","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-74849112160&partnerID=40&md5=9e862baf790b8e44f36acb78eb218e36","",219,"2016-12-21","Article","","","",56,4,845,851,6
4,"V. Mrázová, J. Mocák, E. Varmusová, D. Kavková, A. Bednárová","Use of multidimensional data analysis for prediction of lung malignity",2009,"Journal of Pharmaceutical and Biomedical Analysis","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-67349229793&doi=10.1016%2fj.jpba.2009.04.018&partnerID=40&md5=6de0d268eadefbdaf74cbaab401d044c","",220,"2016-12-21","Article","10.1016/j.jpba.2009.04.018","","",50,2,210,215,4
91,"C. Christiansen, M. Abou Hachem, S. Janeček, A. Viksø-Nielsen, A. Blennow, B. Svensson","The carbohydrate-binding module family 20 - Diversity, structure, and function",2009,"FEBS Journal","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-69449083006&doi=10.1111%2fj.1742-4658.2009.07221.x&partnerID=40&md5=fae177e8c4dc2bd7c30acdc39c455e0f","",221,"2016-12-21","Review","10.1111/j.1742-4658.2009.07221.x","","",276,18,5006,5029,91
2,"I. Bradiaková, T. Ďurčeková, N. Prónayová, A. Gatial, A. Krutošíková","Synthesis of 2-[3-(trifluoromethyl)phenyl]furo[3,2-c]pyridine derivatives",2009,"Chemical Papers","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70350605316&doi=10.2478%2fs11696-009-0052-4&partnerID=40&md5=6cd28409103ea4bbbacaea28ad39fd5f","",222,"2016-12-21","Article","10.2478/s11696-009-0052-4","","",63,5,586,591,2
15,"R. Húšková, E. Matisová, L. Švorc, J. Mocák, M. Kirchner","Comparison of negative chemical ionization and electron impact ionization in gas chromatography-mass spectrometry of endocrine disrupting pesticides",2009,"Journal of Chromatography A","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-65549142788&doi=10.1016%2fj.chroma.2009.04.045&partnerID=40&md5=eee1dce70411ce90978ee9b33a4f6412","",223,"2016-12-21","Article","10.1016/j.chroma.2009.04.045","","",1216,24,4927,4932,15
0,"J. Halgaš, V. Kolenová, Z. Števíková, L. Perašínová, J. Kožíšek","New Cu(II), Co(II), and Ni(II) complexes with thieno[2,3-b]pyridine and 2-methylthieno[2,3-b]pyridine as ligands: Synthesis and crystal structures",2009,"Chemical Papers","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-63049103335&doi=10.2478%2fs11696-009-0015-9&partnerID=40&md5=056a40e3f5d45780f505ad4a454e1ddd","",224,"2016-12-21","Article","10.2478/s11696-009-0015-9","","",63,3,323,328,0
10,"J. Viskupicǒvá, M. Ondrejovič, E. Šturdík","The potential and practical applications of acylated flavonoids",2009,"Pharmazie","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349254272&doi=10.1691%2fph.2009.9501&partnerID=40&md5=89b21a62aec979c90b26cddd0b7e0d91","",225,"2016-12-21","Review","10.1691/ph.2009.9501","","",64,6,355,360,10
2,"M. Ondrejovič, T. Maliar, L. Polívka, S. Šilhar","Apple polyphenols [Polyfenoly Jabík]",2009,"Chemicke Listy","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-66049156703&partnerID=40&md5=13fbdada33629c8f2facd64517d3797d","",226,"2016-12-21","Article","","","",103,5,394,400,2
73,"S.C. Mojumdar, P. Šimon, A. Krutošíková","[1]Benzofuro[3,2-c]pyridine synthesis and coordination reactions",2009,"Journal of Thermal Analysis and Calorimetry","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-62349089364&doi=10.1007%2fs10973-008-9881-6&partnerID=40&md5=9a128ee351398b6b2ad9f93ef8a7d27c","",227,"2016-12-21","Conference Paper","10.1007/s10973-008-9881-6","","",96,1,103,109,73
5,"L. Lajdová, E. Jóna, S. Šnircová, J. Miklovič, P. Segl'A, M. Pajtášová, D. Ondrušová, S.C. Mojumdar","Thermal properties of solid complexes with biologically important heterocyclic ligands",2009,"Journal of Thermal Analysis and Calorimetry","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-62349114022&doi=10.1007%2fs10973-008-9838-9&partnerID=40&md5=cedf1049bd34f5b9942292dcb3bbc44e","",228,"2016-12-21","Conference Paper","10.1007/s10973-008-9838-9","","",96,1,59,62,5
44,"D. Kruzlicova, J. Mocak, B. Balla, J. Petka, M. Farkova, J. Havel","Classification of Slovak white wines using artificial neural networks and discriminant techniques",2009,"Food Chemistry","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-50149101346&doi=10.1016%2fj.foodchem.2008.06.047&partnerID=40&md5=dcffea1a620cb92562afb0df27a8f67f","",229,"2016-12-21","Article","10.1016/j.foodchem.2008.06.047","","",112,4,1046,1052,44
10,"P. Nemeček, T. Ďurčeková, J. Mocák, K. Waisser","Chemometrical analysis of computed QSAR parameters and their use in biological activity prediction",2009,"Chemical Papers","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-56749179307&doi=10.2478%2fs11696-008-0089-9&partnerID=40&md5=dca2236e0e6d088a1cfe2982fff1e402","",230,"2016-12-21","Article","10.2478/s11696-008-0089-9","","",63,1,84,91,10
5,"P. Segl'a, J. Miklovič, D. Mikloš, V. Mrázová, L. Krupková, D. Hudecová, Z. Ondrušová, J. Švorec, J. Moncol, M. Melník","Synthesis, spectroscopic properties, crystal structure and biological activities of copper(II) 2-methylthionicotinate complexes with furopyridines",2009,"Transition Metal Chemistry","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-57849097495&doi=10.1007%2fs11243-008-9151-2&partnerID=40&md5=4c9ab164a41f417bde15c04b074e5a1b","",231,"2016-12-21","Article","10.1007/s11243-008-9151-2","","",34,1,15,22,5
19,"M. Machovič, Š. Janeček","Domain evolution in the GH13 pullulanase subfamily with focus on the carbohydrate-binding module family 48",2008,"Biologia","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-57349180133&doi=10.2478%2fs11756-008-0162-4&partnerID=40&md5=b6aed83fdda4e18bec8486bcfbb7b608","",232,"2016-12-21","Article","10.2478/s11756-008-0162-4","","",63,6,1057,1068,19
2,"A. Krutošíková, T. Gracza","Bicyclic 5-5 systems: Two heteroatoms 1:1",2008,"Comprehensive Heterocyclic Chemistry III","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80051723022&partnerID=40&md5=b9dd23bd44dedf73df8012632d50d9bb","",233,"2016-12-21","Book Chapter","","","",10,0,1,64,2
6,"M. Horník, M. Pipíška, M. Kočiová, J.A. Ugustín, J. Lesný","Influence of chelating agents on 60Co uptake by fresh water algae",2008,"Cereal Research Communications","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78649655576&doi=10.1556%2fCRC.36.2008&partnerID=40&md5=9cfb97921c459b143e40011dd9e04901","",234,"2016-12-21","Conference Paper","10.1556/CRC.36.2008","","",36,0,419,422,6
3,"D. Kružlicová, J. MocáM, E. Katsoyannos, E. Lankmayr","Classification and characterization of olive oils by UV-Vis absorption spectrometry and sensorial analysis",2008,"Journal of Food and Nutrition Research","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-58149379872&partnerID=40&md5=8965c198525bf4934baff71ba71583a2","",235,"2016-12-21","Article","","","",47,4,181,188,3
10,"P. Segl'a, J. Miklovič, D. Mikloš, J. Titiš, R. Herchel, J. Moncol, B. Kaliňáková, D. Hudecová, V. Mrázová, T. Lis, M. Melník","Crystal structure, spectroscopic and magnetic properties, and antimicrobial activities of cobalt(II) 2-methylthionicotinate complexes with N-heterocyclic ligands",2008,"Transition Metal Chemistry","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-58349093899&doi=10.1007%2fs11243-008-9137-0&partnerID=40&md5=ab5e03752d2f2dc98af6c63126c13100","",236,"2016-12-21","Article","10.1007/s11243-008-9137-0","","",33,8,967,974,10
0,"E. Ürgeová, P. Kulacs, M. Vašková, L. Polívka","Relationship between xanthohumol, polyphenols, and flavonoids content in HOP leaves and cones with regard to cultivar and vegetation period",2008,"Chemicke Listy","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-54349085878&partnerID=40&md5=59f2c76f9b7fb42e09c384e4f2e4ed2d","",237,"2016-12-21","Conference Paper","","","",102,15,0,0,0
0,"J. Mocák, V. Mrázová, D.K. Icová, F. Kraic","Arti ficial neural net works in food analysis",2008,"Chemicke Listy","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-54349090400&partnerID=40&md5=505051714d1ba46116d2c4d698a32ea3","",238,"2016-12-21","Conference Paper","","","",102,15,0,0,0
5,"P. Segl'a, D. Mikloš, J. Jaškova, J. Miklovič, B. Kaliňákova, D. Hudecová, J. Švorec, T. Lis, M. Melník","Synthesis, spectral properties, crystal structures and biological activity of copper(II) pyridinecarboxylates with N-heterocyclic ligands",2008,"Journal of Coordination Chemistry","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-54349109869&doi=10.1080%2f00958970802146049&partnerID=40&md5=efc7aebb6126eeae5239c5f4b6f8801a","",239,"2016-12-21","Article","10.1080/00958970802146049","","",61,23,3763,3775,5
0,"D. Kružlicová, J. Mocák, E. Lankmayr","Categorization of olive oils",2008,"Chemicke Listy","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-54349127880&partnerID=40&md5=ad1b9ad826250771bcad665a69a838e5","",240,"2016-12-21","Conference Paper","","","",102,15,0,0,0
0,"V. Mrázová, J. Mocáka, K. Šnuderlb, E. Lankmayrc","Multivariate methods in food analysis",2008,"Chemicke Listy","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-54349087372&partnerID=40&md5=cbbc5ad399c4e01178ce346c2b8f1d64","",241,"2016-12-21","Conference Paper","","","",102,15,0,0,0
4,"F. Kraic, J. Mocák, Ž. Fiket, G. Kniewald","ICP MS analysis and classification of potable, spring, and mineral waters",2008,"Chemical Papers","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-49649126368&doi=10.2478%2fs11696-008-0063-6&partnerID=40&md5=7a0acdae91a8083ac54d94f0a8436f24","",242,"2016-12-21","Article","10.2478/s11696-008-0063-6","","",62,5,445,450,4
4,"J. Miklovič, P. Segľa, D. Mikloš, J. Titiš, R. Herchel, M. Melník","Copper(II) and cobalt(II) hydroxypyridinecarboxylates: Synthesis, crystal structures, spectral and magnetic properties",2008,"Chemical Papers","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-49649112667&doi=10.2478%2fs11696-008-0056-5&partnerID=40&md5=196b377da51b566deab17510f7dbe56a","",243,"2016-12-21","Article","10.2478/s11696-008-0056-5","","",62,5,464,471,4
1,"T. Janeček","Sequence Fingerprints in the Evolution of the α-Amylase Family",2008,"Carbohydrate-Active Enzymes: Structure, Function and Applications","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77951738053&doi=10.1533%2f9781845695750.1.45&partnerID=40&md5=b7d0c986eb95d6c0b6c0dbcaf97b9be2","",244,"2016-12-21","Book Chapter","10.1533/9781845695750.1.45","","",0,0,45,63,1
0,"D. Mikloš, J. Miklovič, J. Moncol, P. Segľa, M. Koman","Monoclinic polymorph of trans-tetra-aquabis-[(4-pyridylsulfanyl)-acetato- κN]cobalt(II)",2008,"Acta Crystallographica Section E: Structure Reports Online","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-49149117408&doi=10.1107%2fS1600536808023593&partnerID=40&md5=9f15edb541ec886f6e95328e62cb2799","",245,"2016-12-21","Article","10.1107/S1600536808023593","","",64,8,0,0,0
5,"I. Bradiaková, N. Prónayová, A. Gatial, A. Krutošíková","Synthesis and reactions of 2-[3-(trifluoromethyl)phenyl]furo[3,2-c]pyridine",2008,"Chemical Papers","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-46649114772&doi=10.2478%2fs11696-008-0039-6&partnerID=40&md5=8ce60a8c74ba5df8e394de9f1cd03098","",246,"2016-12-21","Article","10.2478/s11696-008-0039-6","","",62,4,428,434,5
0,"R. Ďurikovič, S. Czanner, J. Parulek, M. Šrámek","Heterogeneous modeling of biological organs and organ growth",2008,"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-44649189358&doi=10.1007%2f978-3-540-68443-5_10&partnerID=40&md5=d7cde2b4642f326b46b153bd65128f41","",247,"2016-12-21","Conference Paper","10.1007/978-3-540-68443-5_10","","",4889,0,239,258,0
2,"R. Gašparová, M. Moncman, B. Horváth","Microwave assisted reactions of 2-[3-(Trifluoromethyl) phenyl]-4-R1-furo[3,2-b] pyrrole-5-carboxhydrazides",2008,"Central European Journal of Chemistry","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-42549086803&doi=10.2478%2fs11532-008-0009-4&partnerID=40&md5=cdc3bf3edd4a7b886ed7069e3717cabc","",248,"2016-12-21","Article","10.2478/s11532-008-0009-4","","",6,2,180,187,2
