Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC
0,"S Stuchlik, Z Bargarova, P Celec, ...","Study of horizontal gene transfer from genetically modified food into gastrointestinal tract of animal model",2006,"FEBS …","BLACKWELL PUBLISHING 9600 …","","",233,"2016-11-25","CITATION","","","",0,0,0,0,0
0,"E Polák, E Vitáriušová, P Celec, ...","The prevalence of melanocortin-4 receptor gene mutations in Slovak obese children and adolescents",2016,"Journal of Pediatric …","degruyter.com","http://www.degruyter.com/view/j/jpem.2016.29.issue-1/jpem-2015-0015/jpem-2015-0015.xml","",234,"2016-11-25","","","","",0,0,0,0,0
0,"…, K Bednarova, M Mullerova, P Celec, ...","CONTINUOUS LIGHT EXPOSURE-AND L-NAME-INDUCED LEFT VENTRICULAR REMODELLING: INTERACTIONS WITH MELATONIN AND CAPTOPRIL: PP. …",2010,"Journal of …","journals.lww.com","http://journals.lww.com/jhypertension/Abstract/2010/06001/CONTINUOUS_LIGHT_EXPOSURE__AND_L_NAME_INDUCED_LEFT.1436.aspx","",235,"2016-11-25","","","","",0,0,0,0,0
0,"…, TG Jensen, CN Peroni, P Celec, ...","European Society of Gene and Cell Therapy French Society of Cell and Gene Therapy Collaborative Congress 2012 October 25–29, 2012 Palais des Congrès de …",2012,"Human Gene …","online.liebertpub.com","http://online.liebertpub.com/doi/full/10.1089/hum.2012.2519","",236,"2016-11-25","","","","",0,0,0,0,0
0,"…, T Unger, UM Steckelings, P Celec, ...","CHRONIC MELATONIN TREATMENT REDUCES LV FIBROSIS AND DYSFUNCTION IN L-NAME-INDUCED HYPERTENSION AND IN SHR",2010,"…","LIPPINCOTT WILLIAMS & WILKINS …","","",237,"2016-11-25","CITATION","","","",0,0,0,0,0
0,"R Gardlik, P Celec","Bacterial vectors for gene therapy have beneficial effects in a murine model of colitis",2014,"HUMAN GENE THERAPY","MARY ANN LIEBERT, INC 140 …","","",238,"2016-11-25","CITATION","","","",0,0,0,0,0
0,"J Celec","Device for holding window sashes in open position",1949,"US Patent 2,492,522","Google Patents","https://www.google.com/patents/US2492522","",239,"2016-11-25","","","","",0,0,0,0,0
0,"K Antlej, K Celec, M Sinani, E Mirtič, ...","Restoration of a Stemmed Fruit Bowl Using 3d Technologies",2012,"Review of the …","Faculty of Mathematics","","",240,"2016-11-25","CITATION","","","",0,0,0,0,0
0,"…, J Hodosy, P Celec","Administration of free extracellular DNA during pregnancy in mice",2012,"HUMAN …","MARY ANN LIEBERT INC 140 …","","",241,"2016-11-25","CITATION","","","",0,0,0,0,0
0,"…, M Behuliak, J Hodosy, P Celec","The effects of bacteria-mediated gene delivery of hypoxia inducible factor 1 alpha gene on oxidative stress and angiogenesis markers in a model of …",2007,"HUMAN …","MARY ANN LIEBERT INC 140 …","","",242,"2016-11-25","CITATION","","","",0,0,0,0,0
0,"A Jean, R Abayasekara, A David, ...","APPRECIATION 2005",2005,"Exp …","Wiley Online Library","http://onlinelibrary.wiley.com/doi/10.1111/j.1469-445X.2005.00205.x/full","",243,"2016-11-25","","","","",0,0,0,0,0
0,"B Vlkova, H Fabryova, P Celec","Extracellular DNA as a potential cause of preeclampsia",2013,"HUMAN …","MARY ANN LIEBERT, INC 140 …","","",244,"2016-11-25","CITATION","","","",0,0,0,0,0
0,"P Janega, P Celec, A Urbanova, ...","The changes in molecular regulation of protein sialylation in the neoplastic transformation of thyroid gland",2008,"…","… , 350 MAIN ST, MALDEN 02148, MA …","","",245,"2016-11-25","CITATION","","","",0,0,0,0,0
0,"P Celec","Patients' charges in Slovakia",2004,"The Lancet","thelancet.com","http://www.thelancet.com/journals/lancet/article/PIIS0140-6736(04)16223-5/abstract","",246,"2016-11-25","","","","",0,0,0,0,0
0,"…, J Babickova, R Liptak, P Celec, ...","Beneficial effects of live and dead Salmonella‐based vector strain on the course of colitis in mice",2016,"Letters in Applied …","Wiley Online Library","http://onlinelibrary.wiley.com/doi/10.1111/lam.12632/full","",247,"2016-11-25","","","","",0,0,0,0,0
0,"P Celec, R Palffy, M Behuliak, ...","Anti-angiogenic and anti-inflammatory gene therapy in diabetic nephropathy",2008,"HUMAN …","MARY ANN LIEBERT INC 140 …","","",248,"2016-11-25","CITATION","","","",0,0,0,0,0
0,"…, KR Bednarova, K Krajcirovicova, P Celec, ...","HYPERTENSION AND CARDIOVASCULAR REMODELLING IN RATS",0,"","","","",249,"2016-11-25","CITATION","","","",0,0,0,0,0
0,"…, G Repiská, T Szemes, B Vlková-Izrael, P Celec","Detection of contamination in noninvasive prenatal fetal gender test",2015,"arXiv preprint arXiv: …","arxiv.org","http://arxiv.org/abs/1510.09009","",250,"2016-11-25","","","","",0,0,0,0,0
0,"SE Celec","The development of certainty equivalents for cash flow valuations",1980,"","University Microfilms","","",251,"2016-11-25","CITATION","","","",0,0,0,0,0
0,"…, I Cadron, E Caliskan, L Carbillon, A Cebeci, P Celec, ...","Fazli, D. 43 Ferrer, I. 175",2005,"Young","karger.com","http://www.karger.com/Article/Abstract/85836","",252,"2016-11-25","","","","",0,0,0,0,0
0,"…, A Kubranska, L Vokalova, G Minarik, P Celec, ...","Testosterone and Androgen Receptor Sensitivity in Relation to Hyperactivity Symptoms in Boys with Autism Spectrum Disorders",2016,"PloS one","journals.plos.org","http://journals.plos.org/plosone/article?id=10.1371/journal.pone.0149657","",253,"2016-11-25","HTML","","","",0,0,0,0,0
0,"J Celec, J Cerný","Preparing a venous graft for femoropopliteal anastomosis",1982,"Rozhledy v chirurgii: měsíčník Československé …","ncbi.nlm.nih.gov","http://www.ncbi.nlm.nih.gov/pubmed/7112281","",254,"2016-11-25","CITATION","","","",0,0,0,0,0
0,"…, J Zicha, R Gardlik, P Celec, ...","The effect of melatonin on endothelial function and in L-NAME-induced hypertensive rats",2008,"…","LIPPINCOTT WILLIAMS & WILKINS …","","",255,"2016-11-25","CITATION","","","",0,0,0,0,0
0,"…, G Minarik, B Vlkova, P Celec, ...","Detection optimization and analysis of cell-free fetal nucleic acids in maternal peripheral blood for non-invasive prenatal diagnostics",2009,"FEBS …","… , 350 MAIN ST, MALDEN 02148, MA …","","",256,"2016-11-25","CITATION","","","",0,0,0,0,0
0,"P Celec","Rising dengue death toll in Indonesia",2004,"THE LANCET","thelancet.com","http://www.thelancet.com/pdfs/journals/lancet/PIIS0140673604162235.pdf","",257,"2016-11-25","","","","",0,0,0,0,0
0,"J Durdiaková, P Celec, J Laznibatová, G Minárik, ...","Testosterone metabolism: a possible biological underpinning of non-verbal IQ in intellectually gifted girls",2016,"Acta Neurobiol …","locci.ane.pl","http://www.locci.ane.pl/pdf/7606.pdf","",258,"2016-11-25","PDF","","","",0,0,0,0,0
0,"J Macek, M Grca-Celec","[CITATION][C] [Decreasing the leaf surface as a method of stimulation, for establishing the effect of plant diseases and damages on tomato yields]",1986,"Zastita bilja (Yugoslavia)","agris.fao.org","http://agris.fao.org/agris-search/search.do?recordID=YU9000138","",259,"2016-11-25","CITATION","","","",0,0,0,0,0
0,"L Paulis, O Pechanova, P Celec, ...","The anti-fibrotic effect of melatonin in two models of experimental hypertension: SHR and L-NAME-induced hypertension",2010,"EUROPEAN …","OXFORD UNIV PRESS GREAT …","","",260,"2016-11-25","CITATION","","","",0,0,0,0,0
0,"P Celec, L Tothova, J Hodosy, ...","The effects of body fluids on the growth of bacterial vectors for gene therapy in vitro",2014,"HUMAN …","MARY ANN LIEBERT, INC 140 …","","",261,"2016-11-25","CITATION","","","",0,0,0,0,0
0,"L Tothova, D Kuffova, P Celec, ...","Non-viral brain-derived neurotrophic factor gene delivery in animal model of urinary tract infections",2014,"HUMAN …","MARY ANN LIEBERT, INC 140 …","","",262,"2016-11-25","CITATION","","","",0,0,0,0,0
0,"…, D Balakova, L Kadasi, J Turna, P Celec, ...","ESGCT, DGGT, GSZ, and ISCT 2009 Poster Presentations",2009,"Human Gene …","online.liebertpub.com","http://online.liebertpub.com/doi/full/10.1089/hum.2009.0926","",263,"2016-11-25","","","","",0,0,0,0,0
0,"SR LaMunion, AN Celec, ...","Accuracy of a Mobile Device Heart Rate Application for Measuring Resting and Exercise Heart Rate",2014,"MEDICINE …","LIPPINCOTT WILLIAMS & WILKINS …","","",264,"2016-11-25","CITATION","","","",0,0,0,0,0
0,"…, H Polakova, H Kayserova, P Celec, ...","Study of the effect of DNA polymorphisms in the mannose-binding lectin gene (MBL2) on disease severity in Slovak cystic fibrosis patients.",2011,"General physiology …","europepmc.org","http://europepmc.org/abstract/med/22131319","",265,"2016-11-25","","","","",0,0,0,0,0
0,"B Konečná, B Vlková, P Celec","Role of fetal DNA in preeclampsia (Review)",2015,"… journal of molecular …","spandidos-publications.com","https://www.spandidos-publications.com/10.3892/ijmm.2014.2039?text=abstract","",266,"2016-11-25","HTML","","","",0,0,0,0,0
0,"…, A KRUTOSIKOVA, J KOVAC, S CELEC","Furan Derivatives. Part 216. Synthesis and Reactions of Furo (3, 2‐c) pyridine Derivatives.",1987,"…","Wiley Online Library","","",267,"2016-11-25","CITATION","","","",0,0,0,0,0
0,"R Gardlik, P Celec","Modulation of angiogenesis using bacteria-mediated RNA interference and DNA vaccination in inflammatory bowel disease",2012,"HUMAN GENE THERAPY","MARY ANN LIEBERT INC 140 …","","",268,"2016-11-25","CITATION","","","",0,0,0,0,0
0,"P Celec","Benign Prostatic Hyperplasia-52",0,"mysciencework.com","","https://www.mysciencework.com/publication/show/27a0a6bb9a7be0c3675f2680897441a0","",269,"2016-11-25","","","","",0,0,0,0,0
0,"…, P Kaplan, Z Tatarkova, S Celec, ...","Stress response of endoplasmic reticulum as part of ischemic tolerance in rats",2009,"JOURNAL OF …","… , 350 MAIN ST, MALDEN 02148, MA …","","",270,"2016-11-25","CITATION","","","",0,0,0,0,0
0,"…, K Kubišová, P Janega, J Hodosy, P Celec","The renal effects of prenatal testosterone in rats",2015,"The Journal of …","Elsevier","http://www.sciencedirect.com/science/article/pii/S0022534715000026","",271,"2016-11-25","","","","",0,0,0,0,0
0,"P Celec, R Gardlik","Gene therapy using bacterial vectors.",2017,"Frontiers in bioscience (Landmark edition)","ncbi.nlm.nih.gov","https://www.ncbi.nlm.nih.gov/pubmed/27814603","",272,"2016-11-25","","","","",0,0,0,0,0
0,"…, D Cierny, Z Killinger, I Sulková, M Behuliak, P Celec","Journal of International Medical",0,"researchgate.net","","https://www.researchgate.net/profile/Juraj_Payer/publication/26819310_Preferences_of_patients_with_post-menopausal_osteoporosis_treated_with_bisphosphonates--the_VIVA_II_study/links/0046352beb7da413f4000000.pdf","",273,"2016-11-25","PDF","","","",0,0,0,0,0
0,"S Navarcikova, I Sulkova, P Celec, R Hatala, ...","Body surface integral maps in patients with arrhythmogenic right ventricular cardiomyopathy",2005,"Bratislavské lekárske …","biomed.wz.cz","http://biomed.wz.cz/pdf/publ/ecg.pdf","",274,"2016-11-25","PDF","","","",0,0,0,0,0
0,"…, B Vlková, G Minárik, H Drahovská, J Turňa, P Celec","Does phage P22 contribute to resistance of Salmonella to oxidative stress?",2012,"Medical hypotheses","Elsevier","http://www.sciencedirect.com/science/article/pii/S0306987712003076","",275,"2016-11-25","","","","",0,0,0,0,0
0,"P Celec, R Gardlik","Effects of antibiotic pretreatment and bacteria-mediated reprogramming on inflammatory bowel disease in mice.",2012,"HUMAN GENE THERAPY","MARY ANN LIEBERT INC 140 …","","",276,"2016-11-25","CITATION","","","",0,0,0,0,0
0,"P Celec, D Ostatníková","Infradian variations of salivary estradiol and progesterone in women",2010,"Biological Rhythm Research","Taylor & Francis","http://www.tandfonline.com/doi/abs/10.1080/09291010902863453","",277,"2016-11-25","","","","",0,0,0,0,0
0,"ĽTJ Bábíčková, P Celec","The effects of antioxidative additives on electroporation efficacy",2012,"Gene Therapy and Molecular Biology","Citeseer","http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.678.7753&rep=rep1&type=pdf","",278,"2016-11-25","PDF","","","",0,0,0,0,0
0,"…, J Laznibatova, Z Putz, P Celec","Fluctuations of salivary testosterone level in relation to cognitive performance",2001,"…","COLLEGIUM INTERNATIONALE …","","",279,"2016-11-25","CITATION","","","",0,0,0,0,0
0,"…, SF Aliño, B Vlkova, H Fabryova, P Celec, ...","The European Society for Gene and Cell Therapy and the Spanish Society for Gene and Cell Therapy Collaborative Congress 2013 Conference Abstracts Palacio …",2013,"Human Gene …","online.liebertpub.com","http://online.liebertpub.com/doi/full/10.1089/hum.2013.2513","",280,"2016-11-25","","","","",0,0,0,0,0
0,"…, A Pařízek, Z Hájek, T Zima, P Celec","Cell-free DNA is higher and more fragmented in intrahepatic cholestasis of pregnancy.",2016,"Prenatal …","ncbi.nlm.nih.gov","https://www.ncbi.nlm.nih.gov/pubmed/27778350","",281,"2016-11-25","CITATION","","","",0,0,0,0,0
0,"C Martin","Double flow flushing system with magnetic valve",2012,"US Patent 8,091,153","Google Patents","https://www.google.com/patents/US8091153","",282,"2016-11-25","","","","",0,0,0,0,0
0,"SE Celec, WJ Reinhart","Alternative decision model for regulating public utilities",1982,"Public Util. Fortn.;(United States)","osti.gov","http://www.osti.gov/scitech/biblio/6666826","",283,"2016-11-25","","","","",0,0,0,0,0
1,"M Bochnicková, M Szilágyiová, P Celec","Lyme Disease in Northern Slovakia (1989-2010): Clinical and Epidemiological Characteristics",2014,"Epidemiol","omicsonline.org","http://www.omicsonline.org/open-access/lyme-disease-in-northern-slovakia-clinical-and-epidemiological-characteristics-2161-1165.1000149.pdf","https://scholar.google.com/scholar?cites=11630791747309219084&as_sdt=2005&sciodt=0,5&hl=en&num=20",284,"2016-11-25","PDF","","","",0,0,0,0,1
0,"…, K ŠEBEKOVÁ, KS KLENOVICS, P BOOR, P CELEC, ...","PHYSIOLOGY & BEHAVIOR",2012,"","","","",285,"2016-11-25","CITATION","","","",0,0,0,0,0
0,"P Celec, M Kudela, P Bursky, D Ostatnikova, P Zdenek","Circatrigintan cycle of testosterone in human male",2002,"","inis.iaea.org","https://inis.iaea.org/search/search.aspx?orig_q=RN:34022352","",286,"2016-11-25","","","","",0,0,0,0,0
0,"J Hodosy, D Ostatníková, M Kúdela, P Celec","Behavioral Effects of Physical Exercise and Exogenous Testosterone in Male Rats",2012,"Neurophysiology","Springer","http://link.springer.com/article/10.1007/s11062-012-9312-y","",287,"2016-11-25","","","","",0,0,0,0,0
0,"GA Benesh, SE Celec","A COMMENT ON THE COST OF NEW ISSUES OF COMMON STOCK",1984,"Decision Sciences","Wiley Online Library","http://onlinelibrary.wiley.com/doi/10.1111/j.1540-5915.1984.tb01201.x/abstract","",288,"2016-11-25","","","","",0,0,0,0,0
0,"S Stuchlik, Z Bargarova, P Celec, ...","Gene rescue system for horizontal gene transfer from GMO based on series of CP4 aroA deletants",2007,"FEBS …","BLACKWELL PUBLISHING 9600 …","","",289,"2016-11-25","CITATION","","","",0,0,0,0,0
0,"…, M Behuliak, R Gardlik, P Celec","Oral In Vivo bactofection in a model of inflammatory bowel disease in female Wistar rats",2007,"HUMAN …","MARY ANN LIEBERT INC 140 …","","",290,"2016-11-25","CITATION","","","",0,0,0,0,0
0,"…, A Ficek, Z Putz, P Celec","HAS THE BRAIN A GENDER?(Preliminary study)",2006,"…","COLLEGIUM INTERNATIONALE …","","",291,"2016-11-25","CITATION","","","",0,0,0,0,0
0,"…, E Domonkos, J Hodosy, P Celec","Effects of increased prenatal testosterone on anxiety-like behavior and spatial memory of laboratory rats",2014,"Measuring Behavior …","dspace.library.uu.nl","http://dspace.library.uu.nl/bitstream/handle/1874/321355/Spink_etal2014_Proceedings_of_Measuring_Behavior_2014.pdf?sequence=1#page=359","",292,"2016-11-25","PDF","","","",0,0,0,0,0
0,"…, S Zuchova, P Celec","The effects of soybean consumption on cognitive functioning in humans",2003,"…","COLLEGIUM INTERNATIONALE …","","",293,"2016-11-25","CITATION","","","",0,0,0,0,0
0,"…, L Tothova, D Hofierkova, P Celec, ...","European Society of Gene and Cell Therapy British Society for Gene Therapy Collaborative Congress 2011 October 27–31, 2011 The Brighton Centre, Brighton …",2011,"Human Gene …","online.liebertpub.com","http://online.liebertpub.com/doi/full/10.1089/hum.2011.2525","",294,"2016-11-25","","","","",0,0,0,0,0
0,"M Kacerovsky, P Celec, B Vlkova, K Skogstrand, ...","Amniotic Fluid Protein Profiles of Intraamniotic Inflammatory Response to",2013,"","academia.edu","http://www.academia.edu/download/39612261/Amniotic_Fluid_Protein_Profiles_of_Intra20151102-24846-yarlfi.pdf","",295,"2016-11-25","PDF","","","",0,0,0,0,0
0,"J Bábíčková, P Celec","Phage survival: The biodegradability of M13 phage display library in vitro",2012,"Biotechnology and Applied …","Wiley Online Library","http://onlinelibrary.wiley.com/doi/10.1002/bab.1050/full","",296,"2016-11-25","","","","",0,0,0,0,0
0,"C Martin","Toilet flush water opening device provided with an electrohydraulic actuator",2009,"US Patent 7,581,263","Google Patents","https://www.google.com/patents/US7581263","",297,"2016-11-25","","","","",0,0,0,0,0
0,"…, J Zicha, R Gardlik, P Celec, ...","The effect of melatonin on vascular function in NO-deficient hypertensive rats",2008,"JOURNAL OF …","LIPPINCOTT WILLIAMS & WILKINS …","","",298,"2016-11-25","CITATION","","","",0,0,0,0,0
0,"…, J Hodosy, R Palffy, M Behuliak, P Janega, P Celec, ...","of Medical Research",0,"","","","",299,"2016-11-25","CITATION","","","",0,0,0,0,0
0,"R Pálffy, R Gardlík, M Behuliak, P Celec","On the physiology and pathophysiology of antimicrobial peptides Running title: Antimicrobial peptides",0,"researchgate.net","","https://www.researchgate.net/profile/Peter_Celec2/publication/228753781_On_the_physiology_and_pathophysiology_of_antimicrobial_peptides_Running_title_Antimicrobial_peptides/links/004635255b2cdb23d4000000.pdf","",300,"2016-11-25","PDF","","","",0,0,0,0,0
0,"…, L Kadasi, J Turna, P Celec","Gene therapy using bactofection in a murine model of colitis",2009,"HUMAN …","MARY ANN LIEBERT INC 140 …","","",301,"2016-11-25","CITATION","","","",0,0,0,0,0
0,"B Konečná, V Borbélyová, P Celec, ...","Does rat fetal DNA induce preeclampsia in pregnant rats?",2015,"… origins of health and …","Cambridge Univ Press","http://journals.cambridge.org/abstract_S2040174414000622","",302,"2016-11-25","","","","",0,0,0,0,0
0,"S Becerik, P Celec, A Gürkan, ...","Gingival Crevicular Fluid and Plasma Levels of Transglutaminase-2 and Oxidative Stress Markers in Cyclosporin A-Induced Gingival Overgrowth",2016,"Journal of …","Am Acad Periodontology","http://www.joponline.org/doi/abs/10.1902/jop.2016.160031","",303,"2016-11-25","","","","",0,0,0,0,0
0,"…, J Babickova, L Tothova, D Ostatnikova, P Celec, ...","Rapid Behavioral Effects of Sex Hormones in Rats",2012,"Measuring Behavior …","Citeseer","http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.388.1603&rep=rep1&type=pdf#page=455","",304,"2016-11-25","PDF","","","",0,0,0,0,0
0,"P Celec, R Palffy, R Gardlik, ...","Naked DNA gene therapy using antioxidative and anti-inflammatory genes in a model of renal fibrosis in rats",2007,"HUMAN …","MARY ANN LIEBERT INC 140 …","","",305,"2016-11-25","CITATION","","","",0,0,0,0,0
0,"…, F Monteiro, E Eklund, J Hodosy, P Celec, ...","Oxidative And Carbonyl Stress In Pregnant Women With Obstructive Sleep Apnea",2016,"D29. BENCH TO …","Am Thoracic Soc","http://www.atsjournals.org/doi/pdf/10.1164/ajrccm-conference.2016.193.1_MeetingAbstracts.A6638","",306,"2016-11-25","","","","",0,0,0,0,0
0,"C Peter, D Ostatnikova","Testosterone: An Overview; Insights into its Physiology and Clinical",2003,"International Journal of Endocrinology …","endometabol.com","http://endometabol.com/6460.fulltext","",307,"2016-11-25","HTML","","","",0,0,0,0,0
0,"…, D Ostatnikova, V Riljak, J Myslivecek, P Celec","The effect of rapid and depot testosterone and estradiol on spatial performance in water maze",2012,"Open Life …","degruyter.com","http://www.degruyter.com/view/j/biol.2012.7.issue-4/s11535-012-0046-z/s11535-012-0046-z.xml","",308,"2016-11-25","","","","",0,0,0,0,0
0,"…, T Bruderova, L Jedlička, R Bernotienė, P Celec, ...","The identity and genetic characterization of Simulium reptans (Diptera: Simuliidae) from central and northern Europe",2014,"Zootaxa","mapress.com","http://www.mapress.com/zootaxa/2014/f/z03802p317f.pdf","",309,"2016-11-25","PDF","","","",0,0,0,0,0
0,"P Celec, R Gardlik","Institute of Molecular Biomedicine, Faculty of Medicine, Comenius University, Bratislava, Slovakia, 2 Institute for Clinical and Translational Medicine, …",0,"bioscience.org","","https://www.bioscience.org/2017/v22/af/4473/3.htm","",310,"2016-11-25","HTML","","","",0,0,0,0,0
0,"…, MB Tanga, KR Buttros, C Nakao, P Celec, ...","Cumulative Contents",2005,"Pathophysiology","","","",311,"2016-11-25","CITATION","","","",0,0,0,0,0
0,"L Paulis, O Pechanova, P Celec, R Gardlik, ...","THE ROLE OF NO AND OXIDATIVE LOAD IN THE ANTIREMODELING EFFECT OF MELATONIN IN TWO TYPES OF EXPERIMENTAL HYPERTENSION: SHR AND L- …",2010,"Journal of …","journals.lww.com","http://journals.lww.com/jhypertension/Abstract/2010/06001/THE_ROLE_OF_NO_AND_OXIDATIVE_LOAD_IN_THE.1426.aspx","",312,"2016-11-25","","","","",0,0,0,0,0
0,"P Celec, E Lengyelova, ...","Targeting the kidney with in vivo phage display",2013,"HUMAN …","MARY ANN LIEBERT, INC 140 …","","",313,"2016-11-25","CITATION","","","",0,0,0,0,0
0,"C Martin","Low energy consumption electric control device for flushing system",2006,"US Patent 7,086,639","Google Patents","https://www.google.com/patents/US7086639","",314,"2016-11-25","","","","",0,0,0,0,0
2,"EP CELEC","Hidroagoyán,“Unidad de Generación Hidroeléctrica”, 2010",2010,"","","","https://scholar.google.com/scholar?cites=12833951676499624131&as_sdt=2005&sciodt=0,5&hl=en&num=20",315,"2016-11-25","CITATION","","","",0,0,0,0,2
2,"EP CELEC","Contrato Comercial Proyecto Hidroeléctrico Minas-San Francisco celebrado entre CELEC EP y Harbin Electric International Co",2011,"Ltd. Diciembre","","","https://scholar.google.com/scholar?cites=10115482054301293349&as_sdt=2005&sciodt=0,5&hl=en&num=20",316,"2016-11-25","CITATION","","","",0,0,0,0,2
2,"EPT CELEC","CELEC EP TERMOPICHINCHA",2013,"","Obtenido de https://www. celec. gob. …","","https://scholar.google.com/scholar?cites=5743229583161801389&as_sdt=2005&sciodt=0,5&hl=en&num=20",317,"2016-11-25","CITATION","","","",0,0,0,0,2
2,"CEPT SA","Plan de Expansión de Transmisión",2009,"","Periodo","","https://scholar.google.com/scholar?cites=4606286758740589849&as_sdt=2005&sciodt=0,5&hl=en&num=20",318,"2016-11-25","CITATION","","","",0,0,0,0,2
2,"C MEER, C CENACE","Programa Redes Inteligentes Ecuador-Mapa de Ruta",2013,"MEER, CONELEC, CENACE, CELEC, Tech. Rep","","","https://scholar.google.com/scholar?cites=17623849751492640892&as_sdt=2005&sciodt=0,5&hl=en&num=20",319,"2016-11-25","CITATION","","","",0,0,0,0,2
2,"C EP-TRANSELECTRIC","Ajuste de relés de sobrecorriente en los alimentadores del SNT",2010,"Ecuador, noviembre de","","","https://scholar.google.com/scholar?cites=10731183539170806964&as_sdt=2005&sciodt=0,5&hl=en&num=20",320,"2016-11-25","CITATION","","","",0,0,0,0,2
1,"J Váňa, K Adamicová, P Haluska, J Celec","Massives lokalisiertes Lymphödem einer extrem fettleibigen Patientin",2002,"Der Chirurg","Springer","http://www.springerlink.com/index/A6GY6L5CQHY4KMQC.pdf","https://scholar.google.com/scholar?cites=9995416679265721458&as_sdt=2005&sciodt=0,5&hl=en&num=20",321,"2016-11-25","","","","",0,0,0,0,1
1,"J Váňa, J Celec, Ľ Kačo, I Bízik","Primárne nepoznaný Boerhaave syndrom",2002,"Rozhl Chir","","","https://scholar.google.com/scholar?cites=8059297669424263108&as_sdt=2005&sciodt=0,5&hl=en&num=20",322,"2016-11-25","CITATION","","","",0,0,0,0,1
0,"D Celec","Montaža prispevka dnevno informativne oddaje v televizijski hiši: diplomsko delo visokošolskega strokovnega študija",2012,"","D. Celec","","",323,"2016-11-25","CITATION","","","",0,0,0,0,0
0,"J Celec, D Potočnik","Učni zapis pri pouku zgodovine v srednji šoli: diplomsko delo",2009,"","J. Celec","","",324,"2016-11-25","CITATION","","","",0,0,0,0,0
0,"K Celec","Aplikacija postopka trirazsežne digitalizacije pri analizi lastnosti plovil: diplomsko delo",2010,"","K. Celec","","",325,"2016-11-25","CITATION","","","",0,0,0,0,0
0,"A Celec","Napake na digitalnih tahografih in kontrola tahografov v podjetju Veolia: diplomsko delo višješolskega študijskega programa",2014,"","A. Celec","","",326,"2016-11-25","CITATION","","","",0,0,0,0,0
0,"M Celec","Procesne in inštitucionalne posebnosti razvojnega planiranja v javnem zavodu",2012,"","M. Celec","","",327,"2016-11-25","CITATION","","","",0,0,0,0,0
0,"P Celec","Povezanost motivacijskih dejavnikov in osebnosti z zadovoljstvom pri delu: diplomsko delo",2015,"","P. Celec","","",328,"2016-11-25","CITATION","","","",0,0,0,0,0
0,"MUDIBP Celec","Bratislava 2004",0,"","","","",329,"2016-11-25","CITATION","","","",0,0,0,0,0
0,"M Bátovský, B Desatová, I Páv, T Novotná, P Celec, ...","Génový polymorfizmus NOD2/CARD15 významne vplýva na skorší vznik Crohnovej choroby v populácii slovenských pacientov The NOD2/CARD15 gene …",0,"","","","",330,"2016-11-25","CITATION","","","",0,0,0,0,0
0,"…, M Husar, P Chrvalova, P Svec, P Celec","Vedecka cinnost'studentov mediciny-vcera a dnes",2001,"PSYCHIATRIA- …","UNKNOWN","","",331,"2016-11-25","CITATION","","","",0,0,0,0,0
0,"D Celec","Zahteva za sodno varstvo kot del hitrega prekrškovnega postopka: diplomsko delo",2014,"","D. Celec","","",332,"2016-11-25","CITATION","","","",0,0,0,0,0
0,"…, J KUNES, S HOJNA, M BEHULIAK, P CELEC, ...","L-NAME 誘発高血圧の制御: 一酸化窒素と内皮由来収縮因子の役割",2008,"Hypertens …","jglobal.jst.go.jp","http://jglobal.jst.go.jp/public/20090422/200902276168959726","",333,"2016-11-25","CITATION","","","",0,0,0,0,0
0,"T Sandra, C CELEC","LA CHANSON EN CLASSE DE FLE COMME VECTEUR POUR L'ETUDE DE COMPETENCES LINGUISTIQUES ET SOCIOCULTURELLES: LECTURE …",0,"univ-rouen.fr","","http://www.univ-rouen.fr/dyalang/glottopol/telecharger/numero_17/gpl17_09tomc.pdf","",334,"2016-11-25","PDF","","","",0,0,0,0,0
0,"T Celec","Pravni položaj volonterskih pripravnikov na območju Republike Slovenije: diplomsko delo",2013,"","T. Celec","","",335,"2016-11-25","CITATION","","","",0,0,0,0,0
0,"K Celec","Pomen barv in simbolov v mandalah: diplomsko delo",2013,"","K. Celec","","",336,"2016-11-25","CITATION","","","",0,0,0,0,0
0,"T Celec","PRAVNI POLOŽAJ VOLONTERSKIH PRIPRAVNIKOV NA OBMOČJU REPUBLIKE SLOVENIJE",0,"mss.si","","http://mss.si/datoteke/dokumenti/diplomske/2013/Celec_Tjasa-Pravni.pdf","",337,"2016-11-25","PDF","","","",0,0,0,0,0
0,"…, Z Holešová, G Minárik, A Ficek, Z Putz, P Celec","Modulačný účinok genetických polymorfizmov na vzťah testosterónu a špecifických kognitívnych schopností",0,"psychiatria-casopis.sk","","http://www.psychiatria-casopis.sk/files/psychiatria/4-2005/psy4-2005-cla4.pdf","",338,"2016-11-25","PDF","","","",0,0,0,0,0
0,"S Celec","Breeding values of bulls used in Selection organization of Koprivnica",1999,"","bib.irb.hr","http://bib.irb.hr/prikazi-rad?rad=15982","",339,"2016-11-25","","","","",0,0,0,0,0
